"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"desert-sweep-30","","finished","-","","","2026-04-24T09:07:28.000Z","41","qgnl1qex","256","1","0.5","entropy","7","6","11","512,256,128","0.09862585527379096","3","200","0.9416546405588646","l1","","","","20","0.00041127074527732833","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8551223151740226","2.2337076569123893","10","9","200","0.8","0.000017478947043478874","0.8051022032857823","0.6264312977099237","0.6705807680101555","0.6074633915918753","0.7415841584158416","0.7715920343272087","0.6628420309428432","0.5840747330960854","0.6754115226337448"
"good-sweep-45","","finished","-","","","2026-04-24T09:15:11.000Z","222","qgnl1qex","256","0.6","0.1","entropy","7","3","15","128,64","0.15492440854697265","3","300","0.1231797991597484","l2","","","","20","0.0003286197242454163","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2159925536126999","3.03530022595993","15","5","200","0.6","0.002134424533972144","0.806131759729171","0.6264094211976948","0.7787639983409373","0.6042341220423412","0.753960396039604","0.8532841896798328","0.6687651686360799","0.6106497313141183","0.6430041152263375"
"curious-sweep-18","","finished","-","","","2026-04-24T09:01:08.000Z","6","qgnl1qex","256","0.6","0.1","entropy","7","2","20","128,64","0.26823142967965363","5","100","8.205526038116766","l2","","","","20","0.00018228869526904165","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02796242196647013","4.871161683070096","5","9","50","0.8","0.0011497679354615469","0.7992554274796337","0.6263410180324127","0.6232798601079602","0.6054590570719603","0.7298679867986798","0.7274177577291231","0.6535869133104178","0.5629872794419368","0.7057613168724279"
"efficient-sweep-11","","finished","-","","","2026-04-24T08:58:15.000Z","51","qgnl1qex","128","0.6","0.5","entropy","10","2","10","256,128,64","0.08278147641234053","3","300","0.004517008580047763","l1","","","","20","0.0004344371307674918","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08389926390932186","2.217866883327592","15","7","100","0.8","0.0037862365617373503","0.804492192967722","0.6262823644357597","0.7480443285528031","0.605148130160272","0.7475247524752475","0.8299042798987788","0.6630193712463583","0.5962790697674418","0.6594650205761317"
"dark-sweep-70","","finished","-","","","2026-04-24T09:30:02.000Z","58","qgnl1qex","128","1","0.2","entropy","15","2","13","512,256,128","0.27231490605650227","5","200","0.006194851319809665","l2","","","","20","0.0004576270323938989","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6529664466280555","1.208473208783188","15","7","100","0.8","0.00005877565561918956","0.804492192967722","0.6262823644357597","0.7480443285528031","0.605148130160272","0.7475247524752475","0.8299042798987788","0.6630193712463583","0.5962790697674418","0.6594650205761317"
"clear-sweep-46","","finished","-","","","2026-04-24T09:18:57.000Z","9","qgnl1qex","512","0.6","0.4","entropy","10","3","14","128,64","0.10117373796066424","5","200","0.09704482803855348","l2","","","","10","0.0015842884157507369","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19739218015713897","2.4697428548844114","5","6","100","0.8","0.000013451228341783182","0.8003863398681048","0.6260668973471741","0.6248944175689165","0.6080436264485344","0.7325082508250825","0.7312685663989438","0.6551738956423925","0.5675449602676704","0.698045267489712"
"driven-sweep-51","","finished","-","","","2026-04-24T09:20:48.000Z","10","qgnl1qex","128","0.4","0.2","gini","7","6","20","256,128,64","0.27948419620704895","7","300","0.01201862866396864","l1","","","","20","0.0006065449488096396","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19587572144338275","3.3037388469148543","7","5","50","0.8","0.00030455257767719653","0.8016733479105929","0.6259043173862311","0.6394642579037533","0.6080111136837231","0.7354785478547855","0.7452965122675762","0.6620712363456138","0.5728321230243486","0.6898148148148148"
"faithful-sweep-2","","finished","-","","","2026-04-24T08:52:54.000Z","12","qgnl1qex","128","0.6","0.1","entropy","7","9","18","128,64","0.034833847647337976","3","50","0.19819619179101872","l2","","","","10","0.00011022767809255194","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7734374288820621","6.7653837723113295","3","9","300","0.4","0.0011104135108809608","0.7965192543801765","0.6250287026406429","0.6146521271694056","0.6053290822136188","0.7305280528052805","0.7239520299262845","0.6507442123400783","0.5644960597262547","0.7001028806584362"
"revived-sweep-29","","finished","-","","","2026-04-24T09:07:16.000Z","7","qgnl1qex","256","1","0.5","entropy","10","5","17","512,256,128","0.11046938808484444","10","200","0.22773185909529264","l2","","","","10","0.0006316733033935035","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.309085842386562","8.884286413079774","5","6","50","1","0.00003731803236025999","0.7991870653317177","0.6249139710942877","0.6242465857938506","0.6060194614166101","0.7301980198019802","0.7290681043019034","0.654381578227494","0.5639751552795031","0.7006172839506173"
"crimson-sweep-43","","finished","-","","","2026-04-24T09:13:46.000Z","42","qgnl1qex","128","0.8","0.3","entropy","15","9","11","256,128,64","0.10110874711308147","7","300","0.036451466578932896","l1","","","","20","0.00023490547416050357","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18005335972463432","2.224023618472017","15","9","50","0.8","0.000018327139567885548","0.8028566254544147","0.6248794599807136","0.7198075380914194","0.6033197017079625","0.7432343234323432","0.8077896358235229","0.6637156611587165","0.588021778584392","0.6666666666666666"
