"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"amber-sweep-30","","finished","-","","","2026-04-27T08:58:01.000Z","65","blzkapma","256","0.6","0.3","entropy","7","5","2","128,64","0.011050336084217124","5","200","0.008317974240016757","l1","","","","5","0.007996804730449336","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0102896029389969","1.6155033180894394","5","2","50","1","0.002605667985600805","0.7999000562894175","0.6207865168539326","0.6491803278688525","0.6105702364394993","0.7326732673267327","0.7527780833975135","0.656417422927386","0.5695876288659794","0.6820987654320988"
"young-sweep-4","","finished","-","","","2026-04-27T08:10:51.000Z","107","blzkapma","128","1","0.1","gini","5","9","18","256,128,64","0.14805532246627146","5","50","0.9132417236965612","l1","","","","20","0.0012383751285041434","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11628097052860988","1.2193901880337557","15","3","200","0.6","0.000018683119189783003","0.7993884024803337","0.6201780415430267","0.6460169700963836","0.6054371785451874","0.7465346534653465","0.7636153592254373","0.6564188174654906","0.5971428571428572","0.6450617283950617"
"young-sweep-24","","finished","-","","","2026-04-27T08:43:13.000Z","76","blzkapma","256","1","0.2","entropy","15","8","5","128,64","0.16644835120416135","3","200","0.029288337712933005","l2","","","","5","0.0003595778478568592","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12255669057197918","9.277336428533756","15","4","200","0.6","0.0012296293627098323","0.7995109419429147","0.6200852676456655","0.6302674390921356","0.609268407433545","0.7353135313531353","0.743701177247222","0.6572899171533859","0.5746268656716418","0.6733539094650206"
"warm-sweep-58","","finished","-","","","2026-04-27T10:11:37.000Z","118","blzkapma","512","0.4","0.5","entropy","10","5","7","256,128","0.01366700404717245","7","200","0.4633167995203434","l2","","","","10","0.002073218248343446","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.045682590348202","1.8695453095307903","15","8","200","0.4","0.000030498155308503212","0.7998123227833167","0.6199585157870477","0.6310919185687847","0.6116571428571429","0.7278877887788779","0.7368247331939707","0.6580629484381233","0.5615866388308977","0.6918724279835391"
"neat-sweep-22","","finished","-","","","2026-04-27T08:41:02.000Z","64","blzkapma","256","0.8","0.1","entropy","15","10","12","128,64","0.051134584845748635","15","50","0.36784829579215805","l1","","","","20","0.00044492177907390167","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9855903512398816","8.749888048234022","15","9","300","0.4","0.0037902146448431815","0.7980768365547278","0.619237069974257","0.6287015945330297","0.6121212121212121","0.7315181518151815","0.7399603916822532","0.6556665362488069","0.5680549592099614","0.6805555555555556"
"dandy-sweep-29","","finished","-","","","2026-04-27T08:54:17.000Z","218","blzkapma","256","0.8","0.3","gini","3","10","3","512,256,128","0.27688324003341147","3","300","1.599156390428559","l2","","","","20","0.00010063068801977532","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.669410173358996","6.968378508844391","10","2","100","0.8","0.002129556718407718","0.7988520033233752","0.6191287417863227","0.6223486387647298","0.6050217286335103","0.7417491749174917","0.744361315876334","0.6559241445373182","0.5875288683602772","0.654320987654321"
"misunderstood-sweep-3","","finished","-","","","2026-04-27T08:09:14.000Z","95","blzkapma","128","0.6","0.5","gini","5","9","4","256,128","0.277203004302329","10","200","0.13822696318775526","l1","","","","10","0.006371347770997094","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0866295130984832","3.0281226809449957","5","2","50","1","0.0016844537132825886","0.7998976817358336","0.6182357301704967","0.6376381329374897","0.6115906288532675","0.745049504950495","0.7582792386401144","0.6569724852287422","0.5948644793152639","0.6435185185185185"
"efficient-sweep-23","","finished","-","","","2026-04-27T08:42:07.000Z","61","blzkapma","256","0.4","0.2","gini","5","3","5","128,64","0.2225164560999549","10","50","1.7389726812041288","l2","","","","20","0.0003472517134216328","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2460426348200695","7.450486324469858","3","5","300","0.4","0.00006480937076414142","0.7977969516730854","0.6181139122315593","0.6238820021967676","0.607376283846872","0.73003300330033","0.7362746176697106","0.6546742072735384","0.5658119658119658","0.6810699588477366"
"honest-sweep-20","","finished","-","","","2026-04-27T08:35:48.000Z","213","blzkapma","128","0.6","0.3","entropy","3","8","11","512,256,128","0.1919626268089408","10","200","0.013417460681050916","l2","","","","10","0.0028822503637116587","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.090364980927981","2.5135803704016566","10","9","300","0.4","0.00563908818315328","0.7970117242958323","0.6174529454901002","0.6356285224209752","0.6021297192642788","0.7417491749174917","0.7545934646275718","0.6531271616322495","0.5882626921285514","0.6496913580246914"
"frosty-sweep-34","","finished","-","","","2026-04-27T09:03:00.000Z","197","blzkapma","128","1","0.1","entropy","15","7","4","512,256,128","0.07709673969459434","15","300","9.84635205922749","l2","","","","20","0.002125954548437565","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.276573039538497","1.0135576826595665","10","10","200","0.6","0.00002337375697815173","0.7956790998292321","0.6158245948522403","0.6229586553015215","0.6054437869822485","0.733993399339934","0.7396303223676972","0.6465987806053353","0.5737122557726465","0.6646090534979424"
"still-sweep-18","","finished","-","","","2026-04-27T08:33:18.000Z","62","blzkapma","256","1","0.2","entropy","15","9","5","128,64","0.10129361916110284","7","50","2.006169937188573","l2","","","","5","0.000812820427032038","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.671426122636548","1.7154901571860195","10","4","50","0.6","0.00004933197803133429","0.7987488352189789","0.6157599414491339","0.621840490797546","0.6103012633624878","0.7400990099009901","0.7456815931345583","0.65653364126713","0.585614849187935","0.6491769547325102"
"sweet-sweep-49","","finished","-","","","2026-04-27T09:53:04.000Z","120","blzkapma","256","1","0.5","entropy","15","8","3","256,128,64","0.013068078135749452","10","300","2.881072161972771","l2","","","","20","0.0063980843935814765","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.618755805945364","1.2241045818784837","15","6","300","1","0.0009433660825955852","0.7984735744679999","0.6150813208477083","0.6366322008862629","0.6117475018279308","0.7422442244224422","0.7564088458576301","0.6566698583611872","0.5903500473036897","0.6419753086419753"
"resilient-sweep-11","","finished","-","","","2026-04-27T08:21:06.000Z","95","blzkapma","256","0.6","0.1","gini","7","5","11","256,128,64","0.01704675956522557","15","300","0.12861988136498603","l1","","","","20","0.0002430965806013981","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013650082553726994","9.85763206550554","3","2","50","0.8","0.00001271237184200972","0.7978923087459557","0.6144278606965174","0.6313164893617021","0.6006437236939837","0.7442244224422442","0.755968753438222","0.6556519258410645","0.5948940269749519","0.6352880658436214"
"dainty-sweep-10","","finished","-","","","2026-04-27T08:19:57.000Z","66","blzkapma","128","0.4","0.3","entropy","10","2","8","128,64","0.015042801448970066","10","200","0.005473594184345626","l1","","","","5","0.00027866571479623884","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22018514899046543","3.6568283787640343","7","3","50","1","0.0006127378559816405","0.7985245023935501","0.6138613861386139","0.6210399032648126","0.6087580760947595","0.7361386138613861","0.7413906920453295","0.6555813048163287","0.5785161583978152","0.6538065843621399"
