CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised_Est,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,SimilarityScoreMean,N_Competitors,Same_Country,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute,HQCountryFreq,PrimaryIndustrySectorFreq
1,1,2013,0,1,0.0,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,3,0,0,0,,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,93.0,-0.403355023220701,0,3,0,0,1,4.66666666666667,2008.33333333333,0,3073,12898
2,0,2014,2,1,0.036,0.0,0,0,1,1,1,0,0,0,-0.403355023220701,2,0,0,0,1.51416512,1,0,0,0,0,0,0,1,0,0,86.97,0,0,0,4033.5,-0.403355023220701,0,2,0,0,2,3.5,2009.0,1,3073,12898
3,0,2014,1,2,0.0,0.0,1,1,0,0,0,0,0,0,-0.21604541620005,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,87.0,0,0,0,,-0.403355023220701,0,2,0,0,0,4.5,1998.0,1,7928,12898
4,1,2013,9,9,30.0379700518646,0.0,1,1,1,1,1,0,0,0,0.5309867000944322,2,0,0,0,6.50772126194444,0,0,1,1,0,0,0,0,0,0,99.04666666666667,3,0,0,798.333333333333,1.70591367598266,1,7,1,1,18,3.0055555555555555,1992.361111111111,1,6296,7023
5,1,2012,12,2,0.331522606648733,0.0,1,0,0,1,0,0,0,0,-0.33067592205956664,0,0,0,0,0.295,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,555.0,-0.403355023220701,0,4,0,0,1,3.724358974358975,1994.0833333333333,1,6296,5062
6,0,2010,12,11,6.169345689630213,0.0,1,0,1,0,0,0,1,1,0.6313871718165177,2,0,0,1,1.22121368863636,1,0,1,1,0,0,1,0,1,1,90.585,0,0,0,457.130434782609,0.190402383084396,1,5,1,1,23,3.4416666666666664,2000.75,1,6296,542
9,1,2014,10,7,99.31437179622807,0.0,1,0,0,0,0,0,0,0,0.21406027447596693,3,0,0,0,9.9958009913,1,0,1,0,0,0,1,1,0,0,98.205,2,1,0,787.886666666667,-0.0399595174150297,1,6,0,0,15,3.686921411921411,2005.4573002754819,1,3073,7023
11,1,2014,6,4,7.86664047657,0.0,1,1,0,0,0,0,0,0,-0.19056733178814303,3,0,0,0,5.875363791,1,0,1,0,0,0,1,0,0,0,97.88666666666667,2,0,0,69.1,-0.403355023220701,1,7,0,1,10,4.0,2010.25,0,3073,5062
12,0,2013,2,1,1.29243829371806,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,2.12562967,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,770.0,-0.403355023220701,0,1,0,0,1,,,0,6296,5062
13,1,2013,11,6,15.19598274,11.1111111111111,0,1,1,0,0,1,0,0,0.16612818586377764,1,0,0,0,3.387313916,1,0,1,0,0,0,1,1,0,0,0.0,0,0,0,207.6,-0.0287358091793985,1,9,0,0,5,3.0,1980.3181818181818,1,6296,3504
14,0,2013,2,1,0.0690479,0.0,1,0,0,0,0,0,0,1,-0.2784819518736,3,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,88.435,0,0,0,280.0,-0.403355023220701,0,3,0,0,2,2.33333333333333,2002.5,0,7928,7023
15,0,2012,5,3,0.7143996,60.0,0,1,0,1,0,0,0,1,-0.3488456973498505,4,0,0,0,1.553125934,1,0,1,0,0,0,1,0,0,0,87.45,0,0,1,817.4,-0.403355023220701,1,5,0,0,5,3.6374999999999997,2005.6625000000001,1,7928,7023
16,1,2014,10,7,2.43598503,0.0,1,0,0,0,0,0,0,1,0.48068283785918775,0,0,0,0,3.86812193819444,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,271.111111111111,0.334659696626273,1,3,1,1,9,3.5735930735930737,1995.798701298701,1,6296,12898
17,1,2013,4,6,2.62520068,33.3333333333333,1,0,1,1,1,0,0,0,0.3551556158867205,2,0,0,1,1.25968784984127,1,0,1,1,0,0,1,1,0,0,92.19,1,0,1,2091.21428571429,0.709278910667575,1,12,1,0,18,3.70238095238095,1997.2749999999976,1,6296,12898
18,0,2014,10,1,0.05,0.0,0,0,0,0,0,0,0,0,-0.21615127780565827,1,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,81.18,0,0,0,280.0,-0.0399595174150297,0,1,0,0,1,3.0,2008.6363636363637,0,7928,3504
19,1,2012,12,13,6.5613117999999995,66.6666666666667,1,0,0,0,0,0,0,0,-0.2580588722997272,1,0,0,0,2.1440526259375,1,1,1,0,0,0,1,0,0,0,83.58333333333333,1,0,1,276.53375,-0.403355023220701,1,3,0,0,20,3.666666666666666,2002.1538461538462,0,6296,7023
20,0,2013,6,1,0.0656232,0.0,1,0,0,0,0,0,0,0,-0.0399595174150297,1,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,280.0,-0.0399595174150297,0,1,0,0,1,3.0,2002.0,0,7928,7023
21,0,2011,6,3,0.22274871000000002,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.81663981,1,0,1,0,0,0,1,1,0,0,0.0,0,0,0,561.0,-0.403355023220701,1,1,1,0,3,,,0,6296,12898
22,1,2011,13,9,20.3704534875,14.2857142857143,1,1,0,0,0,0,0,0,0.7150158696951153,1,0,0,0,9.63472936916667,1,1,1,0,1,0,1,0,0,0,99.15,1,0,0,160.031746031746,-0.0399595174150297,1,7,0,1,21,3.7513888888888896,1999.6499999999999,1,6296,12898
23,1,2014,10,2,0.13296994,20.0,0,0,0,1,0,0,0,0,-0.40335502322070094,4,0,0,0,0.865,1,0,1,0,0,0,0,0,0,0,87.19666666666667,0,0,0,148.5,-0.403355023220701,0,5,0,0,2,3.0,2001.0,0,7928,7023
24,1,2013,7,2,3.36700650442162,50.0,0,0,0,0,0,0,0,0,-0.21604541620005,2,0,0,0,3.5148286309375,1,0,1,0,0,0,1,0,0,0,92.0325,1,0,0,63.75,-0.403355023220701,1,2,0,0,16,,,0,6296,5062
25,0,2013,10,1,0.12864025,33.3333333333333,0,0,0,0,0,0,0,1,-0.40335502322070094,6,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,92.19749999999999,0,0,0,280.0,-0.403355023220701,0,6,0,0,1,3.3333333333333295,2013.0,0,7928,12898
26,1,2014,10,16,62.58556605832817,12.5,1,1,0,0,0,0,0,0,-0.1954184125281232,2,0,0,1,3.99906638692308,1,0,1,1,0,0,1,0,0,0,93.27,0,0,0,815.946428571429,0.278590362213887,1,8,1,0,14,3.0181818181818185,2008.1363636363637,0,6296,5062
27,0,2013,4,2,0.40851839,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,1,0,0,0,0.660994536,0,0,1,0,0,0,0,0,0,0,93.89,0,0,0,150.5,-0.403355023220701,1,1,0,0,6,3.333333333333335,2009.0,0,7928,5062
29,1,2012,12,4,0.19411903,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,2.602814835,1,1,1,0,0,0,0,0,0,0,99.73,1,1,0,258.666666666667,-0.403355023220701,0,1,0,1,3,3.0,2001.0,0,6296,12898
33,0,2012,5,2,0.44589742,0.0,1,0,0,0,0,0,0,1,-0.0775614967617621,4,0,0,0,0.18,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,156.5,-0.403355023220701,0,4,0,0,2,3.33333333333333,2010.0,0,7928,12898
35,0,2014,6,2,0.06820926,25.0,1,0,0,1,0,0,0,0,-0.21328459380515857,3,0,0,0,0.10842258,1,0,1,0,0,0,1,1,0,0,84.98666666666666,0,0,0,246.5,-0.0287358091793985,0,4,0,0,2,3.4142857142857124,2012.7142857142844,1,7928,12898
36,0,2014,5,3,1.23643018,50.0,1,0,0,1,0,0,0,1,-0.403355023220701,4,0,0,0,1.402021455,1,1,1,0,0,1,1,0,0,0,92.8,0,0,0,104.5,-0.403355023220701,1,4,0,0,4,3.75,1999.5,1,7928,5062
38,0,2013,1,1,0.06856225,0.0,1,0,0,0,0,0,0,1,-0.161091352683587,3,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,78.98,0,0,0,280.0,-0.403355023220701,0,3,0,0,1,3.66666666666667,2004.66666666667,0,7928,5062
39,0,2013,2,1,0.0690479,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,94.28999999999999,0,0,0,280.0,-0.403355023220701,0,3,0,0,1,3.5,2002.5,0,7928,12898
41,0,2013,4,2,0.12497919,0.0,0,0,0,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.115,1,0,1,0,0,0,1,1,0,0,92.7,0,0,0,140.5,-0.403355023220701,0,2,0,0,2,3.199999999999998,2010.5,0,7928,12898
42,0,2012,4,1,0.0690479,0.0,1,0,0,0,0,0,0,0,-0.0399595174150297,1,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,280.0,-0.0399595174150297,0,1,0,0,1,4.0,2010.6666666666667,0,7928,12898
43,0,2013,1,1,0.03323095,0.0,0,0,0,1,0,0,0,1,-0.0751469478184212,3,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,280.0,-0.403355023220701,0,3,0,0,1,3.5,2012.0,0,7928,12898
44,1,2012,8,2,0.16449923,0.0,0,0,0,0,0,0,0,0,-0.09274066302011699,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,95.195,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.0,2006.0,0,7928,12898
45,1,2013,10,3,0.03235862,0.0,0,0,0,0,0,0,0,0,-0.40335502322070094,1,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,89.105,0,0,0,280.0,-0.403355023220701,1,1,0,0,1,3.0,2007.0,0,7928,12898
46,0,2011,13,1,0.06519809,0.0,1,1,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,92.53,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.569444444444446,2010.430555555554,0,7928,5062
47,1,2013,11,4,0.47424898,0.0,0,0,0,0,0,0,0,1,-0.40335502322070094,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,95.66333333333334,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.0,2010.5,0,7928,12898
48,0,2014,2,2,0.16058323000000002,0.0,1,0,1,0,0,0,0,0,-0.312506146769283,4,0,0,0,0.45,1,0,1,0,0,0,1,0,0,0,88.7,0,0,0,196.5,-0.0399595174150297,0,4,0,0,2,3.33333333333333,2011.5,0,7928,12898
50,0,2014,2,1,0.26593988,0.0,1,0,0,0,0,0,0,1,-0.403355023220701,2,0,0,0,0.2,1,0,1,0,0,0,1,0,0,0,0.0,0,0,0,280.0,-0.403355023220701,0,2,0,0,1,3.5,2006.0,0,7928,12898
51,1,2014,10,2,0.16080031,0.0,0,0,0,0,0,0,0,0,-0.26917052870306973,1,0,0,0,0.2,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,280.0,-0.403355023220701,0,1,0,0,1,3.0,2008.151515151513,0,7928,7023
54,1,2014,10,9,17.43345281641098,0.0,1,1,0,1,0,0,0,0,0.2711724203148896,4,0,0,0,1.89319672318182,1,0,1,1,0,0,0,0,0,0,0.0,0,0,0,558.704545454545,0.709278910667575,1,6,1,0,11,4.298701298701301,2001.2666666666692,1,1290,3504
55,0,2013,11,2,0.05525558,50.0,0,0,0,0,0,0,0,0,-0.31250614676928296,4,0,0,0,0.49804379,1,0,0,1,0,0,0,0,0,0,92.825,0,0,0,700.5,-0.403355023220701,0,4,1,0,2,,,0,1290,3504
56,1,2013,11,7,2.4891796299999998,20.0,1,1,0,0,0,1,0,0,-0.13395926693464255,2,0,0,0,0.60004146,1,1,1,0,0,0,1,0,0,0,95.91499999999999,1,0,0,245.785714285714,-0.403355023220701,0,5,0,0,7,4.361111111111108,2008.0,0,1290,3504
57,0,2011,9,2,0.24745495,0.0,0,0,0,0,0,0,0,0,-0.40335502322070094,1,0,0,0,0.390521265,1,0,0,0,0,0,0,0,0,0,86.71,0,0,0,14.5,-0.403355023220701,0,1,1,0,2,,,0,1290,3504
58,1,2012,12,6,14.25412485,42.8571428571429,1,1,1,0,0,1,0,0,0.04179114691875307,5,0,0,0,3.38540429375,1,1,1,1,0,0,0,1,0,0,93.96000000000001,1,0,0,657.375,-0.403355023220701,0,7,1,0,8,4.724358974358976,1998.6153846153866,1,1290,3504
59,0,2014,1,1,0.02,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,3,0,0,0,0.02,1,0,0,0,0,0,0,1,0,0,91.925,0,0,0,31.0,-0.403355023220701,0,3,0,0,1,3.0,1988.0,0,1290,12898
61,1,2013,11,9,258.8589903729581,9.09090909090909,1,1,0,1,0,0,0,0,0.03430020263504265,3,1,0,0,31.5560558516667,1,1,1,0,0,0,1,0,0,0,99.71666666666665,3,0,0,106.166666666667,0.334659696626273,0,11,1,0,6,4.0,1989.5,1,1959,628
63,1,2011,11,5,6.213890421151429,0.0,1,0,0,0,0,0,0,0,-0.27722646192566325,1,0,0,0,1.64133497166667,0,1,1,0,0,1,0,0,0,0,93.9211111111111,7,0,0,17.8333333333333,-0.0848051435917848,1,3,0,0,6,4.0,2007.569444444446,0,7928,12898
65,0,2011,1,1,0.0,50.0,0,1,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,,1,0,0,0,0,0,0,1,0,0,87.8575,0,0,0,17.0,-0.403355023220701,0,2,0,0,1,2.0,2010.0,0,3073,7023
66,1,2010,14,2,0.0,0.0,0,0,0,0,0,0,1,0,-0.5047389313908681,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,80.725,0,0,0,17.0,-0.403355023220701,0,2,0,0,1,3.0,1999.0,0,3073,5062
67,0,2010,14,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.40335502322070105,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,95.09,0,0,0,17.0,-0.403355023220701,0,2,0,0,1,,,0,3073,12898
69,1,2012,12,2,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,17.0,-0.403355023220701,0,2,0,0,1,,,0,3073,7023
72,0,2012,3,2,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,85.75,0,0,0,380.0,-0.403355023220701,0,3,0,0,2,5.0,2011.0,0,3073,12898
73,0,2010,14,1,0.0,0.0,1,0,0,1,0,0,0,0,-0.40335502322070105,2,0,0,0,,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,17.0,-0.403355023220701,0,4,0,0,1,3.5,,0,3073,5062
74,1,2013,11,6,40.478491510000005,26.6666666666667,1,0,1,1,0,1,0,1,0.6598305792178253,4,1,0,0,5.12527488682143,1,0,1,1,0,0,1,1,0,0,88.01666666666667,2,1,0,154.916666666667,-0.0287358091793985,1,15,0,0,15,4.009259259259258,2004.5960648148139,1,3073,12898
75,1,2011,10,5,126.24068965000001,11.7647058823529,1,0,1,0,0,1,1,0,1.2903536945568446,2,0,0,0,47.66133243,0,1,1,0,0,1,1,0,1,0,99.39750000000001,4,3,0,326.4,0.967112125263072,1,17,0,1,10,4.610058097313001,1987.1078347578357,1,6296,3504
80,0,2011,8,4,0.65649996,0.0,1,0,0,0,0,0,0,0,-0.40335502322070094,2,0,0,1,1.34299758666667,1,0,1,0,0,0,0,1,0,0,77.75999999999999,0,0,0,67.0,-0.403355023220701,0,2,0,0,3,3.5,2005.0,0,4454,12898
81,1,2010,9,3,0.051918019999999995,0.0,0,0,0,0,0,0,0,0,-0.034347663297214066,0,0,0,0,0.14800386,1,0,0,0,0,0,0,1,0,0,98.305,2,2,0,619.5,0.334659696626273,1,1,0,0,2,3.0,1998.5,0,4454,12898
84,0,2012,12,3,2.63542515,0.0,1,0,0,0,0,0,0,0,-0.2868821046932425,3,0,0,0,1.1312464,1,0,1,0,0,0,1,1,0,0,99.868,5,1,0,236.0,-0.403355023220701,1,4,0,0,2,3.5,2010.0,0,4454,12898
85,0,2012,12,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,94.19,0,0,0,183.0,-0.403355023220701,0,1,0,0,1,,,0,4454,5062
86,0,2012,6,3,0.0,0.0,0,0,0,0,0,0,0,0,-0.221657270317865,2,0,0,0,0.14800386,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,619.5,-0.0399595174150297,0,2,0,0,2,,,0,4454,7023
87,1,2013,11,5,46.99467232,28.5714285714286,1,0,1,0,0,1,0,1,0.7594779255514552,2,0,0,0,6.24575306,0,0,1,1,0,0,1,0,0,1,99.755,2,0,0,756.857142857143,-0.403355023220701,0,7,1,1,7,4.2772366522366525,1991.8655844155828,1,4454,3504
88,1,2013,11,6,0.70187214,0.0,1,0,0,0,0,0,0,0,-0.30159603389479717,2,0,0,0,0.1098388375,1,0,0,0,0,0,0,0,0,0,94.94,0,0,0,49.25,-0.0848051435917848,1,2,0,0,4,3.750000000000002,2002.6666666666667,0,4454,12898
89,0,2014,0,1,0.0,0.0,1,1,0,1,0,0,0,0,-0.403355023220701,5,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,93.5,0,0,0,183.0,-0.403355023220701,0,5,0,0,1,3.0,,0,4454,7023
91,0,2013,11,1,0.03559692,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,92.4,0,0,0,,-0.403355023220701,1,2,0,0,0,4.0,,0,4454,12898
92,0,2014,6,2,0.1125,50.0,0,0,0,0,0,0,0,0,-0.3168322837431603,2,0,0,0,0.665705535,1,0,0,0,0,0,0,1,0,0,87.9525,0,0,0,176.0,-0.0399595174150297,0,2,0,0,2,,,0,4454,12898
93,1,2013,11,3,0.34575845,50.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,93.99,0,0,1,183.0,-0.403355023220701,1,2,0,0,1,,,0,4454,7023
94,1,2013,10,5,12.723390610000001,11.1111111111111,1,1,0,0,1,0,0,0,0.1357709706734626,1,0,0,0,5.42393011071429,1,0,1,1,0,0,1,1,0,0,99.63,1,0,0,358.928571428571,-0.403355023220701,1,9,0,1,14,3.6045454545454536,2001.340909090909,1,4454,12898
96,0,2014,10,1,0.0,0.0,0,0,0,0,1,0,0,0,-0.31389869354227984,1,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,94.174,0,0,0,183.0,-0.403355023220701,0,3,0,0,1,4.2424242424242395,2011.0,0,4454,5062
97,0,2013,8,1,0.0,100.0,1,0,0,0,0,0,0,0,0.166529766018372,2,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,85.29,0,0,1,183.0,-0.403355023220701,0,2,0,0,1,4.0,1994.0,0,4454,12898
98,1,2013,11,7,11.05283536221825,33.3333333333333,0,0,0,0,0,0,0,0,-0.35490228911327826,2,0,0,1,9.20641134477273,1,1,0,1,0,1,0,0,0,0,84.685,0,0,0,419.215909090909,-0.403355023220701,1,3,0,1,11,,,0,4454,7023
99,0,2012,7,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.40335502322070094,1,0,0,0,0.2624928,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,183.0,-0.403355023220701,0,1,0,0,1,,,0,4454,12898
102,1,2012,4,4,38.303981199999996,25.0,1,1,0,0,0,0,1,0,0.03609594865419387,6,0,0,0,13.7470440216667,0,1,1,0,0,1,1,0,0,0,99.00999999999999,2,0,0,125.833333333333,-0.403355023220701,1,12,0,0,6,3.4704761904761923,1993.1899999999998,1,4454,12898
104,1,2012,12,8,184.88927385218747,14.2857142857143,1,0,0,0,1,0,0,1,0.02608678629922695,1,0,0,0,27.296184998,1,1,0,1,0,1,0,1,0,1,98.3775,3,0,0,108.7,-0.0399595174150297,0,7,1,0,10,3.9379953379953387,1996.1076923076932,1,1467,640
106,1,2014,10,6,23.30801582503021,0.0,1,0,0,0,0,0,0,1,-0.40335502322070094,3,0,0,0,4.015835896,1,0,1,0,0,0,1,1,0,0,97.485,2,0,0,339.8,-0.403355023220701,0,5,0,1,5,2.0,1994.0,0,3073,5062
107,1,2012,12,12,101.56730574885506,13.0434782608696,1,1,1,0,0,1,0,1,0.48842196417199624,4,0,0,0,16.7624777607609,0,1,1,1,0,1,1,0,0,1,99.445,2,0,0,687.95652173913,0.334659696626273,1,23,1,1,23,4.3430064861179405,1990.484228650138,1,6296,3504
111,1,2014,10,2,3.3594502,0.0,0,0,0,0,0,0,0,0,-0.3504974951035126,2,0,0,0,1.05,0,0,1,0,0,0,0,0,0,0,88.14500000000001,0,0,0,290.0,-0.403355023220701,0,3,0,0,1,,,0,7928,7023
114,0,2013,11,3,33.942783420000005,0.0,0,0,0,0,0,0,0,0,-0.35094406593463057,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,88.01,0,0,0,,0.289814070449518,1,1,0,0,0,3.0,2006.0,0,6296,12898
115,1,2014,6,7,156.72399113000003,8.33333333333333,1,1,1,1,0,0,0,1,0.44160946860294414,3,0,0,0,19.4499710966667,0,1,1,1,0,0,1,0,0,0,99.15666666666668,3,2,0,88.5,0.233744736037131,0,12,0,0,6,3.809523809523808,1990.66666666667,1,6296,12898
119,0,2011,13,1,0.65623199,0.0,1,0,0,0,0,0,0,0,-0.21362530929879373,0,0,0,0,1.05,0,0,1,0,0,0,0,0,0,0,93.57,0,0,0,290.0,-0.0287358091793985,0,7,0,0,1,3.0,2001.0,0,7928,3504
120,0,2013,2,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.221657270317865,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,88.60499999999999,0,0,0,210.0,-0.0399595174150297,0,2,0,0,1,3.5,2010.5,0,4454,7023
121,1,2014,10,4,1.95958465,25.0,1,0,0,0,0,0,0,0,-0.40635189384936315,3,0,0,0,0.977153353958333,1,1,1,0,0,0,0,1,0,0,88.00999999999999,0,0,0,565.0,-0.403355023220701,1,4,0,1,6,3.5757575757575775,2010.9848484848503,0,4454,12898
122,0,2014,10,1,0.0,0.0,1,0,0,0,0,0,0,0,-0.40335502322070094,1,0,0,0,3.86799539,1,0,1,0,0,0,0,0,0,0,92.205,0,0,0,112.5,-0.403355023220701,0,1,0,0,2,4.0,2012.0,0,4454,7023
124,1,2010,3,1,1.0,0.0,1,1,1,1,0,0,0,1,0.8884738812547311,2,0,0,0,4.65,0,0,1,0,0,0,0,0,0,0,92.16,0,0,0,191.0,-0.0399595174150297,0,4,0,0,1,3.75,2003.5,0,7928,12898
125,1,2013,11,6,144.46061772358786,42.8571428571429,1,0,0,0,0,0,1,1,0.7910606369526714,1,0,0,0,22.5569581170588,1,1,1,0,0,1,0,0,0,0,92.14,0,0,0,168.235294117647,3.04888009837206,1,7,0,1,17,3.9671552339702494,2003.65484544695,1,3073,628
126,0,2013,7,4,2.3265507999999997,0.0,1,1,0,1,0,0,0,0,-0.3503598452907074,2,0,0,0,1.75897303052632,1,1,1,1,0,0,0,0,0,0,93.32333333333334,1,0,0,62.8947368421053,-0.403355023220701,1,6,0,0,19,3.374999999999997,2011.625,0,7928,12898
129,0,2014,5,4,19.795907149999998,14.2857142857143,1,0,0,1,0,0,0,1,0.3855919149259052,4,0,0,0,5.741850185,1,0,1,0,0,0,0,0,0,0,96.595,2,2,0,17.8333333333333,0.59249291122177,1,7,0,0,6,3.451428571428572,2000.27,1,6296,7023
130,1,2009,15,3,0.461402599048333,20.0,0,0,0,0,1,0,0,0,-0.4405746332373671,3,0,0,1,0.395076935,0,1,1,1,0,0,0,0,0,0,95.0,0,0,1,89.0,-0.403355023220701,0,5,0,0,3,4.222222222222222,1993.3555555555574,0,7928,12898
131,0,2014,4,2,6.41845391,16.6666666666667,1,0,1,0,0,1,0,1,1.5086610854934361,2,0,0,0,20.6191269366667,0,0,1,0,0,0,1,0,1,0,97.93,0,0,0,393.0,2.82321042472343,0,6,1,1,3,5.0,1985.6,1,1772,3504
132,0,2014,10,3,0.0,0.0,1,0,0,0,0,0,0,0,-0.40335502322070094,2,0,0,1,0.23599078,1,0,0,0,0,0,0,0,0,0,91.56800000000001,0,0,0,210.0,-0.403355023220701,0,2,0,0,1,4.0,2011.0,0,4454,7023
133,0,2014,4,3,0.0,0.0,0,0,0,0,0,0,0,0,-0.0399595174150297,1,0,0,0,0.368523433333333,1,0,0,0,0,0,0,1,0,0,93.53,0,0,0,165.333333333333,-0.0399595174150297,0,1,0,0,3,3.0,2011.0,0,4454,7023
134,0,2013,11,1,0.0,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,1,0,0,0,0.23599078,1,0,0,0,0,0,0,0,0,0,94.94,0,0,0,210.0,-0.403355023220701,0,1,0,0,1,,,0,4454,7023
135,0,2013,5,3,1.20981005,14.2857142857143,1,1,1,0,0,1,0,1,0.07171138687818424,3,0,0,0,2.340343947,1,0,1,1,0,0,1,0,0,1,91.64500000000001,0,0,0,1301.8,-0.0287358091793985,1,7,1,0,5,3.5888888888888903,2006.7666666666664,0,4454,7023
136,1,2012,12,2,0.0,0.0,1,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,210.0,-0.403355023220701,0,2,0,0,1,4.0,2008.0,0,4454,7023
137,0,2014,1,1,0.0,0.0,1,0,0,1,0,0,0,1,-0.2519402291350045,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,90.95,0,0,0,210.0,-0.0399595174150297,0,3,0,0,1,3.583333333333335,2011.3333333333348,0,4454,12898
138,0,2013,1,1,0.0,0.0,1,0,0,0,0,0,0,0,0.536423576809383,1,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,86.58500000000001,0,0,0,210.0,0.536423576809383,0,1,0,0,1,4.0,2010.0,0,4454,12898
139,1,2014,10,3,0.10997366,0.0,1,0,0,0,0,0,0,0,-0.40335502322070094,1,0,0,1,0.23599078,1,0,0,0,0,0,0,0,0,0,93.96,0,0,0,210.0,-0.403355023220701,0,1,0,0,1,4.0,,0,4454,7023
140,0,2013,7,1,0.03066643,0.0,0,0,0,0,0,0,0,0,-0.403355023220701,2,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,210.0,-0.403355023220701,0,2,0,0,1,3.0,2013.0,0,4454,7023
141,0,2014,3,1,0.0,100.0,1,0,0,0,0,0,0,0,-0.08538395564073852,1,0,0,0,0.23599078,1,0,0,0,0,0,0,1,0,0,92.36,0,0,0,210.0,-0.403355023220701,0,1,0,0,1,3.125,2010.0,0,4454,7023
142,1,2013,11,5,37.607378440000005,0.0,1,0,0,0,1,0,0,0,-0.3882135438121313,2,0,0,0,17.1497412185714,1,1,0,0,0,1,0,1,0,0,96.54125,7,3,0,75.4285714285714,-0.403355023220701,1,2,0,0,7,4.0,2002.8888888888866,0,4454,7023
