"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"true-sweep-60","","finished","-","","","2026-04-08T11:44:15.000Z","105","7bo3l8jv","128","0.8","0.5","entropy","15","6","12","256,128","0.17076391949385047","7","300","1.938859947466696","l2","","","","20","0.0065537812021939775","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01978413414507146","1.0098766166074562","15","10","300","0.6","0.00007873774082538769","0.8126452226981328","0.6326331216414265","0.7281506518590053","0.6190246257846451","0.7518151815181519","0.81417097590494","0.6783624139963591","0.6023255813953489","0.6661522633744856"
"leafy-sweep-59","","finished","-","","","2026-04-08T11:42:19.000Z","111","7bo3l8jv","128","0.8","0.1","gini","7","8","2","256,128","0.07907621462770298","10","200","1.025925827897213","l1","","","","20","0.0032600528734977067","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.054877138437426976","6.010929691033984","15","10","300","0.8","0.00003738952192894133","0.8126452226981328","0.6326331216414265","0.7281506518590053","0.6190246257846451","0.7518151815181519","0.81417097590494","0.6783624139963591","0.6023255813953489","0.6661522633744856"
"glowing-sweep-58","","finished","-","","","2026-04-08T11:42:03.000Z","12","7bo3l8jv","256","1","0.5","gini","3","7","7","256,128","0.12684449589875263","5","300","0.09485770799505952","l2","","","","20","0.0006052341182606488","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010194060324389858","8.430097637722612","7","8","100","0.4","0.00008336912411574822","0.8107779487456358","0.6371972725135199","0.6489236790606654","0.6164639850327409","0.7453795379537954","0.7532731873693476","0.6756305271787867","0.5868341273278476","0.6970164609053497"
"feasible-sweep-57","","finished","-","","","2026-04-08T11:41:45.000Z","12","7bo3l8jv","128","1","0.4","gini","15","10","3","256,128","0.025034854272484745","7","100","9.130596485797474","l2","","","","5","0.000618159552493734","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04506763898832706","9.99461615627559","7","8","50","0.8","0.00024712554867191346","0.8109157353417558","0.6370510396975425","0.6468051744413955","0.6148791363529688","0.7465346534653465","0.7521729563208274","0.6766203420249053","0.5891608391608392","0.6934156378600823"
"good-sweep-56","","finished","-","","","2026-04-08T11:40:30.000Z","71","7bo3l8jv","512","0.6","0.4","gini","10","9","10","256,128","0.028038525790267457","5","200","8.749936055116198","l2","","","","20","0.007527929704030374","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0480660172353415","1.0358072377481125","15","10","200","0.4","0.005915394898380143","0.8127999436106013","0.6309611151870873","0.729042638777152","0.6201737451737451","0.750990099009901","0.8147210914292001","0.6787718685034974","0.6013986013986014","0.6635802469135802"
"young-sweep-55","","finished","-","","","2026-04-08T11:39:42.000Z","44","7bo3l8jv","128","1","0.4","gini","10","6","9","256,128","0.04184484573112355","10","300","0.335497523547648","l1","","","","10","0.004933425445681144","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.013583081221527371","2.056506472965122","10","9","300","1","0.0005633868926480399","0.8119814724831733","0.632289156626506","0.689105120433881","0.6215253029223093","0.7481848184818481","0.7855649686434151","0.6756342256649258","0.5947416137805984","0.6748971193415638"
"apricot-sweep-54","","finished","-","","","2026-04-08T11:39:16.000Z","21","7bo3l8jv","128","0.8","0.3","gini","10","9","2","256,128,64","0.11187139217131052","10","300","0.7750371862649158","l1","","","","10","0.0002149534101105083","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.037905668126719104","1.7203139539692405","7","10","300","0.8","0.00004323349454040198","0.810484753866273","0.6376470588235295","0.6468250876509544","0.6221294363256785","0.7458745874587459","0.7506326328528992","0.6748473446183454","0.5875975715524718","0.6970164609053497"
"peachy-sweep-53","","finished","-","","","2026-04-08T11:38:54.000Z","17","7bo3l8jv","256","1","0.5","entropy","15","7","3","256,128","0.13557563903766212","15","300","0.2279342080440079","l1","","","","10","0.0005336715378506283","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7814019476196647","2.8123386553806093","10","9","100","0.6","0.0004540863023682432","0.8116449107567778","0.6320596010574381","0.6882287174572752","0.6187084520417854","0.7473597359735974","0.785234899328859","0.6763904967069414","0.5931438881371223","0.676440329218107"
"lemon-sweep-52","","finished","-","","","2026-04-08T11:38:33.000Z","17","7bo3l8jv","256","1","0.4","gini","7","8","3","512,256,128","0.0405202225583972","5","300","0.41706156143960904","l2","","","","20","0.0012434737874831951","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20220465673865656","1.4482202704777476","10","10","100","0.8","0.00007313868401991406","0.8123427795574432","0.636298249820187","0.6847333704204085","0.6233152045400804","0.7496699669966996","0.7817691715260204","0.6780035283299672","0.5958688819039066","0.6826131687242798"
"confused-sweep-51","","finished","-","","","2026-04-08T11:37:44.000Z","44","7bo3l8jv","256","1","0.5","gini","7","2","2","256,128","0.0406287509398366","7","300","1.715952223716393","l2","","","","20","0.006198491805450704","rf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7037652096950675","2.5148143627706023","15","8","100","1","0.004538225477203415","0.8123935200182366","0.630546702623192","0.7450470932120818","0.6203726106944109","0.7513201320132014","0.8272637253823303","0.6768974667017428","0.6023419203747072","0.661522633744856"
