"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"cerulean-sweep-2","","finished","-","","","2026-04-08T16:50:28.000Z","109","4mdcsatw","128","0.8","0.1","gini","3","4","6","256,128","0.014556373270271664","3","300","0.05724062042363357","l2","","","","20","0.0001849385625200732","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.962362014012739","4.3103988978119885","5","8","300","0.4","0.0002177077973361696","0.8096331014769222","0.63121387283237","0.6393367111929986","0.6224954462659381","0.7367986798679867","0.7415557267026075","0.6718773361970362","0.5732885342293154","0.7021604938271605"
"pretty-sweep-12","","finished","-","","","2026-04-08T17:08:42.000Z","63","4mdcsatw","512","0.4","0.3","entropy","3","2","2","128,64","0.26682102288843496","5","50","2.737938132797433","l2","","","","10","0.0004600484160290214","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.036068394689490246","4.166465724665694","3","10","200","0.6","0.004227136106490483","0.8096186666906621","0.6312601910086186","0.6353689764879336","0.619322112059027","0.7387788778877887","0.7415007151501816","0.6729258913422381","0.576841209025117","0.6970164609053497"
"crisp-sweep-10","","finished","-","","","2026-04-08T17:05:38.000Z","90","4mdcsatw","256","1","0.4","entropy","15","3","11","256,128,64","0.06610006441144659","5","50","6.403068227856803","l1","","","","20","0.00017226428042240843","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01505618527610917","5.342309613400602","5","8","100","0.6","0.000029577676173891044","0.8095871726115491","0.6321974148061105","0.6301712676937514","0.6167093320921573","0.7417491749174917","0.7398503685774013","0.6722682626269102","0.5819991345737776","0.6918724279835391"
"breezy-sweep-45","","finished","-","","","2026-04-08T18:06:59.000Z","86","4mdcsatw","512","0.6","0.3","entropy","3","3","20","256,128","0.03028724751950916","5","300","0.007421997625332408","l1","","","","5","0.0006774477824053095","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.059330307594577","4.883937797041429","10","6","50","1","0.00025506381638239114","0.8095794240682752","0.6298188574082675","0.6357881735371314","0.6235375086028906","0.736963696369637","0.7404554956540873","0.6737258570753678","0.5740897544453852","0.6975308641975309"
"zany-sweep-8","","finished","-","","","2026-04-08T17:02:43.000Z","80","4mdcsatw","512","0.4","0.2","entropy","15","10","12","256,128","0.10956348935083796","10","300","0.0013762628140350686","l2","","","","20","0.0006550012169561631","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3179587417623204","3.5397429451798974","3","7","300","0.8","0.00028926889416329963","0.8095534289553564","0.6256169212690952","0.6458008117389947","0.6226546212647672","0.7371287128712871","0.7503575750907691","0.673877280763457","0.5759411510168758","0.6846707818930041"
"crimson-sweep-19","","finished","-","","","2026-04-08T17:19:37.000Z","89","4mdcsatw","128","0.8","0.4","entropy","10","3","11","256,128","0.02746166767697085","10","50","0.38439707474960194","l1","","","","10","0.0012382731172144","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.737487878622299","3.2403301222267684","10","6","100","0.8","0.0008184197115642259","0.8095042507008683","0.6285846438482886","0.6429065212381904","0.6273703449851497","0.734983498349835","0.744251292771482","0.6727296911144747","0.5710084033613445","0.6990740740740741"
"floral-sweep-41","","finished","-","","","2026-04-08T18:00:02.000Z","78","4mdcsatw","256","1","0.5","gini","15","4","13","256,128","0.059291239669743215","10","200","0.051125480735925086","l1","","","","10","0.0016266674697877018","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6110043844805935","4.7895598588412245","10","3","200","0.6","0.00011697541597838842","0.8094359510412042","0.6276547672842295","0.6304983139752717","0.6242774566473989","0.7280528052805281","0.7287380349873473","0.6724863435646643","0.5596293311845286","0.7145061728395061"
"charmed-sweep-65","","finished","-","","","2026-04-08T18:54:14.000Z","93","4mdcsatw","256","0.4","0.2","entropy","15","2","19","256,128","0.03477569760463517","10","100","0.009381306840336646","l1","","","","10","0.0016558614357254278","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11424924738470804","7.729064027461959","15","5","100","0.8","0.00006271780359373529","0.8094302646102534","0.6332888295505118","0.6380113930605904","0.6264051135111307","0.7280528052805281","0.7308284739795357","0.6733224974119025","0.5580392156862745","0.7319958847736625"
"bumbling-sweep-32","","finished","-","","","2026-04-08T17:45:08.000Z","70","4mdcsatw","256","0.6","0.1","entropy","3","3","6","256,128","0.010153704552755011","5","100","0.0011636237480678018","l1","","","","20","0.005492842608734146","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8697976173760915","4.27025255927528","5","3","50","0.6","0.003843583139821144","0.8093714631649249","0.6284254528564793","0.6301412145998919","0.6212746446584135","0.735973597359736","0.7363296292221366","0.6718760607234218","0.5728196443691786","0.6959876543209876"
"neat-sweep-44","","finished","-","","","2026-04-08T18:05:31.000Z","87","4mdcsatw","512","0.8","0.4","entropy","3","6","12","256,128,64","0.03877974500612144","10","100","0.0011199566018242988","l1","","","","10","0.0006552679839473004","mlp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3541283353162972","2.043942176714616","10","2","100","0.4","0.0000711865598842458","0.8093405939683338","0.6295037389530931","0.6361238791349559","0.6246648793565683","0.7301980198019802","0.7343492133348003","0.6721574340061759","0.5625759416767923","0.7145061728395061"
