"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","colsample_bytree","dropout_rate","dt_criterion","dt_max_depth","dt_min_samples_leaf","dt_min_samples_split","hidden_sizes","learning_rate","lgb_max_depth","lgb_n_estimators","lr_C","lr_penalty","method","metric.goal","metric.name","min_child_weight","mlp_learning_rate","model_type","parameters.batch_sizes","parameters.colsample_bytrees","parameters.dropout_rates","parameters.dt_criterions","parameters.dt_max_depths","parameters.dt_min_samples_leaf.distribution","parameters.dt_min_samples_leaf.max","parameters.dt_min_samples_leaf.min","parameters.dt_min_samples_split.distribution","parameters.dt_min_samples_split.max","parameters.dt_min_samples_split.min","parameters.hidden_sizess","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.lgb_max_depths","parameters.lgb_n_estimatorss","parameters.lr_C.distribution","parameters.lr_C.max","parameters.lr_C.min","parameters.lr_penaltys","parameters.min_child_weights","parameters.mlp_learning_rate.distribution","parameters.mlp_learning_rate.max","parameters.mlp_learning_rate.min","parameters.model_types","parameters.reg_alpha.distribution","parameters.reg_alpha.max","parameters.reg_alpha.min","parameters.reg_lambda.distribution","parameters.reg_lambda.max","parameters.reg_lambda.min","parameters.rf_max_depths","parameters.rf_min_samples_leaf.distribution","parameters.rf_min_samples_leaf.max","parameters.rf_min_samples_leaf.min","parameters.rf_n_estimatorss","parameters.subsamples","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","reg_alpha","reg_lambda","rf_max_depth","rf_min_samples_leaf","rf_n_estimators","subsample","weight_decay","AUC","F1","F1_train","F1_val","accuracy","accuracy_train","average_precision","precision","recall"
"rich-sweep-3","","finished","-","","","2026-04-08T10:44:27.000Z","11","91hwhh07","512","0.8","0.4","entropy","7","6","20","512,256,128","0.20345643946657616","3","200","0.010977385979331154","l1","","","","5","0.0008349489704791288","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1014486089494824","6.462222307137109","10","10","50","0.8","0.0022112373303601707","0.813369336564726","0.6403529138611562","0.6891391545819192","0.6298342541436464","0.7443894389438944","0.7783034437231818","0.675774662348","0.5835801946677952","0.7093621399176955"
"giddy-sweep-29","","finished","-","","","2026-04-08T10:50:45.000Z","7","91hwhh07","512","1","0.3","gini","5","7","19","256,128,64","0.028720877544588352","10","300","0.008495979876661437","l2","","","","5","0.0003082640076245888","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11678556176393597","1.2926202292938391","7","8","300","1","0.00001444466796564782","0.8133275944122506","0.6423627134287033","0.7140556705774097","0.6316030185227532","0.7442244224422442","0.7948619210034107","0.6789201419558489","0.5824267782426779","0.7160493827160493"
"olive-sweep-12","","finished","-","","","2026-04-08T10:46:43.000Z","7","91hwhh07","512","1","0.4","entropy","15","4","14","256,128","0.06177806278295933","10","200","0.07488154947680226","l1","","","","5","0.0023006650948317513","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.014742587869467772","4.706821134940378","10","9","100","0.8","0.00009998657701376862","0.8133204707514987","0.6408532344076049","0.72878612716763","0.6286502644286043","0.7443894389438944","0.8064143470128727","0.6777959593631363","0.5833685099197974","0.7109053497942387"
"swept-sweep-52","","finished","-","","","2026-04-08T10:55:55.000Z","11","91hwhh07","512","0.8","0.1","gini","3","9","2","256,128,64","0.010577152739907924","10","300","0.03496975040220784","l1","","","","5","0.009313789694348215","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39460643904391407","7.781634660401718","7","7","300","1","0.00019823640641430913","0.8133076606597959","0.6413169487595641","0.6698571979930529","0.6321812771801327","0.7447194719471947","0.7647155902739575","0.677814831093655","0.583790628957366","0.7114197530864198"
"divine-sweep-39","","finished","-","","","2026-04-08T10:52:59.000Z","8","91hwhh07","512","1","0.1","gini","10","8","19","128,64","0.014514441787557592","10","300","0.4993713847936299","l2","","","","5","0.002000058320071719","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1701902992655912","1.530868786578275","5","9","200","0.6","0.00006891516711525048","0.8132877269073414","0.6420545746388443","0.6836508300818606","0.6340686831930862","0.7424092409240924","0.7725272307184509","0.6786747890289399","0.5792304509722797","0.720164609053498"
"wise-sweep-36","","finished","-","","","2026-04-08T10:52:14.000Z","11","91hwhh07","512","0.8","0.1","gini","3","3","11","128,64","0.014469133148893646","15","200","0.059244849381510103","l2","","","","5","0.0006283740518316661","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4271878137763155","1.382007663491099","7","10","100","0.8","0.00004920905981724693","0.813286414654045","0.6402042711234912","0.6696629213483146","0.6298342541436464","0.7442244224422442","0.7654857520079217","0.6775790283785558","0.5833333333333334","0.7093621399176955"
"clear-sweep-10","","finished","-","","","2026-04-08T10:46:15.000Z","6","91hwhh07","256","0.8","0.2","gini","3","7","19","256,128,64","0.015339392276410544","15","200","0.05721547696569924","l1","","","","10","0.0002669492840647867","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09176186970312249","7.2566467132625245","7","2","300","1","0.001184509287329703","0.8132173026471022","0.6431554524361949","0.6690836161678494","0.6321338528535412","0.7462046204620462","0.7640004400924194","0.6775362427813805","0.5857988165680473","0.7129629629629629"
"classic-sweep-43","","finished","-","","","2026-04-08T10:53:45.000Z","8","91hwhh07","128","1","0.1","entropy","5","8","5","256,128","0.013688931236854386","10","300","0.03185972195698623","l2","","","","20","0.007245557654707901","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3035050593895634","2.685722223077323","10","7","300","1","0.00027322422418524667","0.813096450367331","0.6403850561540224","0.6742140289145567","0.6304","0.7410891089108911","0.7657057982176257","0.6776062407844834","0.5775113683340223","0.7186213991769548"
"honest-sweep-7","","finished","-","","","2026-04-08T10:45:29.000Z","12","91hwhh07","128","1","0.4","gini","5","10","14","256,128,64","0.04106543525447185","7","300","0.0011273573314781102","l1","","","","20","0.000269588630388546","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.016896310613433288","7.846505634307963","7","6","300","0.8","0.0001963468856126153","0.8130380238515158","0.6402410755679184","0.7162089391491653","0.6280725936135998","0.7438943894389439","0.7970623831004511","0.6771996335278342","0.5827004219409283","0.7103909465020576"
"golden-sweep-35","","finished","-","","","2026-04-08T10:52:03.000Z","6","91hwhh07","128","1","0.5","gini","7","3","6","256,128,64","0.07153813328414292","15","100","1.37273459744685","l2","","","","5","0.0002324106992648256","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15738510677948625","5.1996440917284295","7","6","300","1","0.00023673712369430544","0.8130281507076671","0.6419866636008278","0.7004200076365025","0.6298924238956283","0.7430693069306931","0.7841896798327649","0.6752492177229509","0.5804573804573805","0.7181069958847737"
"dutiful-sweep-41","","finished","-","","","2026-04-08T10:53:22.000Z","7","91hwhh07","128","1","0.1","gini","10","3","3","512,256,128","0.011515561134232064","10","300","0.6114143780353022","l1","","","","5","0.000664936741570018","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.14370089629996896","4.865458787478251","3","10","300","0.8","0.00011108917273539946","0.8128381239327007","0.6417704011065007","0.6722960006141092","0.6333333333333333","0.7435643564356436","0.7651556826933656","0.6768721412647307","0.581453634085213","0.7160493827160493"
"clear-sweep-70","","finished","-","","","2026-04-08T11:00:25.000Z","12","91hwhh07","128","1","0.1","entropy","7","10","3","512,256,128","0.018701606700389624","7","300","0.02941163316256648","l2","","","","5","0.002563528371508116","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.028814304039078063","1.2935335592053865","7","10","100","0.8","0.0040443438600506","0.8128360618203778","0.6391895003453834","0.6899355630561522","0.6352833638025595","0.7414191419141914","0.7776433050940698","0.6787159533106681","0.5785744060025011","0.7139917695473251"
"ethereal-sweep-68","","finished","-","","","2026-04-08T10:59:52.000Z","12","91hwhh07","256","1","0.4","entropy","3","9","3","256,128,64","0.030734155609955925","10","300","0.005560146815199442","l1","","","","10","0.008688925453371146","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02212449836660012","2.204205263372303","15","5","200","1","0.0006004608001476738","0.81274982803233","0.6377752027809965","0.7176416397973284","0.6316994961062757","0.7420792079207921","0.7976675101771372","0.6780612604759155","0.5803458456347532","0.7078189300411523"
"robust-sweep-50","","finished","-","","","2026-04-08T10:55:21.000Z","12","91hwhh07","128","1","0.1","gini","3","8","19","512,256,128","0.010551283324131869","15","300","0.0031596003528135074","l2","","","","5","0.0001695459703753813","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4031171683662556","3.3517786948250743","10","7","300","0.8","0.00012875498089148912","0.8127407672357596","0.6413872832369942","0.6672322048276393","0.6297402895886003","0.744059405940594","0.7626251512817692","0.676967642256234","0.5825283494330113","0.713477366255144"
"ancient-sweep-32","","finished","-","","","2026-04-08T10:51:18.000Z","12","91hwhh07","128","1","0.4","gini","5","8","20","512,256,128","0.011322927478719129","7","300","0.16917427403308677","l2","","","","5","0.00018761835211883983","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6446571268734285","5.14408383657509","7","9","300","1","0.000019932000872755107","0.8125088733318138","0.6413345690454124","0.666512702078522","0.6295787545787546","0.7445544554455445","0.761689954890527","0.6773289622497353","0.5834738617200674","0.7119341563786008"
"dutiful-sweep-28","","finished","-","","","2026-04-08T10:50:33.000Z","10","91hwhh07","512","1","0.2","entropy","7","8","8","128,64","0.01708076145093116","15","200","0.47339040007222705","l2","","","","20","0.0005319282146471839","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3372445510321483","4.551362121902462","10","8","200","0.8","0.000927325384107402","0.8124870649317928","0.6404597701149425","0.6713158096405855","0.6348699224098585","0.7419141914191419","0.7640554516448455","0.6761308234088791","0.5789692435577722","0.7165637860082305"
"toasty-sweep-55","","finished","-","","","2026-04-08T10:56:44.000Z","11","91hwhh07","256","1","0.2","gini","7","9","11","512,256,128","0.031347040140082945","10","300","5.363562956054186","l1","","","","5","0.0005015867553484674","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.030544152035673625","3.897970551598578","3","5","200","1","0.00003284346739717414","0.8124847528664612","0.6379230412610106","0.7164430816404753","0.6320386118133763","0.7422442244224422","0.796512267576191","0.6767086072286537","0.580590717299578","0.7078189300411523"
"blooming-sweep-31","","finished","-","","","2026-04-08T10:51:07.000Z","7","91hwhh07","256","1","0.5","gini","7","10","19","128,64","0.014648347053790449","15","200","0.029485506319145448","l2","","","","10","0.0027815036697663447","lgb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.018199647507221813","2.731136806503636","15","7","200","1","0.00006877836542655621","0.8124083922222622","0.6417013407304669","0.6697545159796202","0.6290027447392498","0.7442244224422442","0.7646605787215315","0.6771059334918522","0.5827036104114189","0.7139917695473251"
